team,year,stadium,capacity,team_name,division,G,win_pct,gb,playoffs,attendance,bat_age,pitch_age,top_player,WAR,num_home_games,avg_att_pg
LAD,1992,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.389,35.0,0,2473266,28.4,31.2,B.Butler,4.8,77.0,32120.3376623
LAD,1993,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.5,23.0,0,3170393,28.8,29.1,M.Piazza,7.0,81.0,39140.654321
LAD,1994,Dodger Stadium,56000,Los Angeles Dodgers,NL West,114,0.509,0.0,0,2279355,28.7,30.0,K.Gross,3.9,55.0,41442.8181818
LAD,1995,Dodger Stadium,56000,Los Angeles Dodgers,NL West,144,0.542,0.0,1,2766251,27.4,27.7,M.Piazza,6.2,72.0,38420.1527778
LAD,1996,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.556,1.0,1,3188454,27.9,28.2,M.Piazza,5.4,81.0,39363.6296296
LAD,1997,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.543,2.0,0,3319504,29.3,28.8,M.Piazza,8.7,81.0,40981.5308642
LAD,1998,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.512,15.0,0,3089222,28.3,27.6,G.Sheffield,3.4,81.0,38138.5432099
LAD,1999,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.475,23.0,0,3095346,29.2,28.6,K.Brown,5.6,81.0,38214.1481481
LAD,2000,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.531,11.0,0,2880242,29.6,29.5,K.Brown,6.7,81.0,35558.5432099
LAD,2001,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.531,6.0,0,3017143,30.2,30.5,S.Green,6.9,81.0,37248.6790123
LAD,2002,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.568,6.0,0,3131255,30.0,31.0,S.Green,6.9,81.0,38657.4691358
LAD,2003,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.525,15.5,0,3138626,29.9,31.2,K.Brown,4.5,81.0,38748.4691358
LAD,2004,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.574,0.0,1,3488283,28.9,29.5,A.Beltre,9.5,81.0,43065.2222222
LAD,2005,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.438,11.0,0,3603646,28.7,28.5,J.Kent,3.7,81.0,44489.4567901
LAD,2006,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.543,0.0,1,3758545,29.9,30.4,D.Lowe,4.6,81.0,46401.7901235
LAD,2007,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.506,8.0,0,3857036,29.7,31.1,B.Penny,6.6,81.0,47617.7283951
LAD,2008,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.519,0.0,1,3730553,28.5,29.5,D.Lowe,4.6,81.0,46056.2098765
LAD,2009,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.586,0.0,1,3761655,29.7,27.8,M.Kemp,4.8,81.0,46440.1851852
LAD,2010,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.494,12.0,0,3562320,30.2,28.1,C.Kershaw,5.2,81.0,43979.2592593
LAD,2011,Dodger Stadium,56000,Los Angeles Dodgers,NL West,161,0.509,11.5,0,2935139,29.8,28.6,M.Kemp,8.2,81.0,36236.2839506
LAD,2012,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.531,8.0,0,3324246,30.4,29.0,C.Kershaw,6.6,81.0,41040.0740741
LAD,2013,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.568,0.0,1,3743527,30.6,28.1,C.Kershaw,8.4,81.0,46216.382716
LAD,2014,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.58,0.0,1,3782337,29.3,29.9,C.Kershaw,8.1,81.0,46695.5185185
LAD,2015,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.568,0.0,1,3764815,29.5,28.1,Z.Greinke,9.7,81.0,46479.1975309
LAD,2016,Dodger Stadium,56000,Los Angeles Dodgers,NL West,162,0.562,0.0,1,3703312,28.9,28.9,C.Seager,6.0,81.0,45719.9012346
MIA,2012,Marlins Park,36742,Miami Marlins,NL East,162,0.426,29.0,0,2219444,28.3,28.8,G.Stanton,5.4,81.0,27400.5432099
MIA,2013,Marlins Park,36742,Miami Marlins,NL East,162,0.383,34.0,0,1586322,27.7,26.0,J.Fernandez,6.7,81.0,19584.2222222
MIA,2014,Marlins Park,36742,Miami Marlins,NL East,162,0.475,19.0,0,1732283,27.4,26.4,G.Stanton,6.6,81.0,21386.2098765
MIA,2015,Marlins Park,36742,Miami Marlins,NL East,162,0.438,19.0,0,1752235,27.9,27.3,D.Gordon,5.1,81.0,21632.5308642
MIA,2016,Marlins Park,36742,Miami Marlins,NL East,161,0.491,15.5,0,1712417,28.3,28.0,C.Yelich,5.2,80.0,21405.2125
MIL,1990,Milwaukee County Stadium,53192,Milwaukee Brewers,AL East,162,0.457,14.0,0,1752900,29.4,28.6,R.Robinson,3.3,79.0,22188.6075949
MIL,1991,Milwaukee County Stadium,53192,Milwaukee Brewers,AL East,162,0.512,8.0,0,1478729,30.1,27.0,P.Molitor,5.3,79.0,18718.0886076
MIL,1992,Milwaukee County Stadium,53192,Milwaukee Brewers,AL East,162,0.568,4.0,0,1857351,29.7,27.5,B.Wegman,4.9,79.0,23510.7721519
MIL,1993,Milwaukee County Stadium,53192,Milwaukee Brewers,AL East,162,0.426,26.0,0,1688080,28.4,27.3,G.Vaughn,6.7,78.0,21642.0512821
MIL,1994,Milwaukee County Stadium,53192,Milwaukee Brewers,AL Central,115,0.461,15.0,0,1268399,28.0,28.3,R.Bones,4.0,56.0,22649.9821429
MIL,1995,Milwaukee County Stadium,53192,Milwaukee Brewers,AL Central,144,0.451,35.0,0,1087560,27.9,27.3,R.Bones,3.4,71.0,15317.7464789
MIL,1996,Milwaukee County Stadium,53192,Milwaukee Brewers,AL Central,162,0.494,19.5,0,1327155,27.8,27.2,B.McDonald,5.4,78.0,17014.8076923
MIL,1997,Milwaukee County Stadium,53192,Milwaukee Brewers,AL Central,161,0.484,8.0,0,1444027,28.1,28.3,J.Cirillo,5.3,78.0,18513.1666667
MIL,1998,Milwaukee County Stadium,53192,Milwaukee Brewers,NL Central,162,0.457,28.0,0,1811593,28.4,28.1,J.Cirillo,5.9,79.0,22931.556962
MIL,1999,Milwaukee County Stadium,53192,Milwaukee Brewers,NL Central,161,0.46,22.5,0,1701796,28.1,28.2,J.Cirillo,4.8,78.0,21817.8974359
MIL,2000,Milwaukee County Stadium,53192,Milwaukee Brewers,NL Central,163,0.451,22.0,0,1573621,28.8,27.4,J.D'Amico,4.8,79.0,19919.2531646
MIL,2001,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.42,25.0,0,2811041,29.4,27.3,R.Belliard,3.5,81.0,34704.2098765
MIL,2002,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.346,41.0,0,1969153,29.9,26.8,J.Hernandez,4.4,81.0,24310.5308642
MIL,2003,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.42,20.0,0,1700354,29.8,27.6,S.Podsednik,3.6,81.0,20992.0246914
MIL,2004,Miller Park,41900,Milwaukee Brewers,NL Central,161,0.416,37.5,0,2062382,28.5,27.2,B.Sheets,7.3,81.0,25461.5061728
MIL,2005,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.5,19.0,0,2211023,28.4,28.0,G.Jenkins,4.6,81.0,27296.5802469
MIL,2006,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.463,8.5,0,2335643,28.8,28.3,B.Hall,5.8,81.0,28835.0987654
MIL,2007,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.512,2.0,0,2869144,27.7,29.1,C.Hart,4.7,81.0,35421.5308642
MIL,2008,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.556,7.5,1,3068458,28.7,29.9,C.Sabathia,5.2,81.0,37882.1975309
MIL,2009,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.494,11.0,0,3037451,29.3,30.0,P.Fielder,6.3,81.0,37499.3950617
MIL,2010,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.475,14.0,0,2776531,27.8,29.2,R.Braun,5.7,81.0,34278.1604938
MIL,2011,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.593,0.0,1,3071373,28.9,29.3,R.Braun,7.8,81.0,37918.1851852
MIL,2012,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.512,14.0,0,2831385,29.2,29.0,R.Braun,6.9,81.0,34955.3703704
MIL,2013,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.457,23.0,0,2531105,27.9,28.8,C.Gomez,8.5,81.0,31248.2098765
MIL,2014,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.506,8.0,0,2797384,28.8,29.0,J.Lucroy,6.7,81.0,34535.6049383
MIL,2015,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.42,32.0,0,2542558,28.1,28.4,R.Braun,3.8,81.0,31389.6049383
MIL,2016,Miller Park,41900,Milwaukee Brewers,NL Central,162,0.451,30.5,0,2314614,27.5,28.1,R.Braun,4.5,81.0,28575.4814815
MIN,1990,Metrodome,55883,Minnesota Twins,AL West,162,0.457,29.0,0,1751584,29.4,27.1,G.Gagne,3.2,80.0,21894.8
MIN,1991,Metrodome,55883,Minnesota Twins,AL West,162,0.586,0.0,2,2293842,29.1,28.6,K.Tapani,6.8,81.0,28319.037037
MIN,1992,Metrodome,55883,Minnesota Twins,AL West,162,0.556,6.0,0,2482428,28.7,27.7,K.Puckett,7.1,81.0,30647.2592593
MIN,1993,Metrodome,55883,Minnesota Twins,AL West,162,0.438,23.0,0,2048673,29.6,27.5,C.Knoblauch,3.6,81.0,25292.2592593
MIN,1994,Metrodome,55883,Minnesota Twins,AL Central,113,0.469,14.0,0,1398565,28.9,28.1,C.Knoblauch,4.0,59.0,23704.4915254
MIN,1995,Metrodome,56783,Minnesota Twins,AL Central,144,0.389,44.0,0,1057667,27.3,25.7,C.Knoblauch,6.7,72.0,14689.8194444
MIN,1996,Metrodome,56783,Minnesota Twins,AL Central,162,0.481,21.5,0,1437352,28.4,25.8,C.Knoblauch,8.6,80.0,17966.9
MIN,1997,Metrodome,56783,Minnesota Twins,AL Central,162,0.42,18.5,0,1411064,29.1,28.1,C.Knoblauch,6.7,81.0,17420.5432099
MIN,1998,Metrodome,48678,Minnesota Twins,AL Central,162,0.432,19.0,0,1165976,29.8,28.7,B.Radke,5.2,81.0,14394.7654321
MIN,1999,Metrodome,48678,Minnesota Twins,AL Central,161,0.394,33.0,0,1202829,26.8,26.3,B.Radke,6.5,81.0,14849.7407407
MIN,2000,Metrodome,48678,Minnesota Twins,AL Central,162,0.426,26.0,0,1000760,26.5,26.6,B.Radke,6.2,81.0,12355.0617284
MIN,2001,Metrodome,48678,Minnesota Twins,AL Central,162,0.525,6.0,0,1782929,26.4,27.4,J.Mays,6.6,80.0,22286.6125
MIN,2002,Metrodome,48678,Minnesota Twins,AL Central,161,0.584,0.0,1,1924473,26.8,28.8,J.Jones,5.4,81.0,23758.9259259
MIN,2003,Metrodome,48678,Minnesota Twins,AL Central,162,0.556,0.0,1,1946011,27.3,29.7,A.Pierzynski,4.5,81.0,24024.8271605
MIN,2004,Metrodome,45423,Minnesota Twins,AL Central,162,0.568,0.0,1,1911490,27.9,28.2,J.Santana,8.8,81.0,23598.6419753
MIN,2005,Metrodome,45423,Minnesota Twins,AL Central,162,0.512,16.0,0,2034243,27.6,27.9,J.Santana,7.2,81.0,25114.1111111
MIN,2006,Metrodome,45423,Minnesota Twins,AL Central,162,0.593,0.0,1,2285018,28.2,26.9,J.Santana,7.6,81.0,28210.0987654
MIN,2007,Metrodome,45423,Minnesota Twins,AL Central,162,0.488,17.0,0,2296383,28.4,27.4,J.Santana,5.2,81.0,28350.4074074
MIN,2008,Metrodome,45423,Minnesota Twins,AL Central,163,0.54,1.0,0,2302431,26.4,27.5,J.Mauer,5.6,81.0,28425.0740741
MIN,2009,Metrodome,45423,Minnesota Twins,AL Central,163,0.534,0.0,1,2416237,27.7,27.9,J.Mauer,7.8,82.0,29466.304878
MIN,2010,Target Field,39504,Minnesota Twins,AL Central,162,0.58,0.0,1,3223640,28.5,28.6,J.Mauer,5.9,81.0,39798.0246914
MIN,2011,Target Field,39504,Minnesota Twins,AL Central,162,0.389,32.0,0,3168116,27.6,28.5,S.Baker,4.4,81.0,39112.5432099
MIN,2012,Target Field,39504,Minnesota Twins,AL Central,162,0.407,22.0,0,2776354,28.8,27.8,D.Span,5.0,81.0,34275.9753086
MIN,2013,Target Field,39021,Minnesota Twins,AL Central,162,0.407,27.0,0,2477644,28.3,28.3,J.Mauer,5.3,81.0,30588.1975309
MIN,2014,Target Field,39021,Minnesota Twins,AL Central,162,0.432,20.0,0,2250606,27.6,29.2,B.Dozier,5.2,81.0,27785.2592593
MIN,2015,Target Field,39021,Minnesota Twins,AL Central,162,0.512,12.0,0,2220054,28.3,29.1,K.Gibson,3.0,81.0,27408.0740741
MIN,2016,Target Field,38871,Minnesota Twins,AL Central,162,0.364,35.5,0,1963912,27.0,28.3,B.Dozier,6.4,81.0,24245.8271605
MON,1990,Olympic Stadium,45757,Montreal Expos,NL East,162,0.525,10.0,0,1373087,27.7,29.3,D.Martinez,4.3,81.0,16951.691358
MON,1991,Olympic Stadium,45757,Montreal Expos,NL East,161,0.441,26.5,0,934742,27.7,28.4,D.Martinez,5.8,67.0,13951.3731343
MON,1992,Olympic Stadium,45757,Montreal Expos,NL East,162,0.537,9.0,0,1669127,27.4,28.0,M.Grissom,5.4,80.0,20864.0875
MON,1993,Olympic Stadium,45757,Montreal Expos,NL East,163,0.58,3.0,0,1641437,25.7,27.9,M.Grissom,5.2,81.0,20264.654321
MON,1994,Olympic Stadium,45757,Montreal Expos,NL East,114,0.649,0.0,0,1276250,26.2,26.2,M.Alou,5.1,52.0,24543.2692308
MON,1995,Olympic Stadium,45757,Montreal Expos,NL East,144,0.458,24.0,0,1309618,26.2,27.6,P.Martinez,4.2,72.0,18189.1388889
MON,1996,Olympic Stadium,45757,Montreal Expos,NL East,162,0.543,8.0,0,1616709,27.4,27.5,J.Fassero,5.3,81.0,19959.3703704
MON,1997,Olympic Stadium,45757,Montreal Expos,NL East,162,0.481,23.0,0,1497609,27.7,26.4,P.Martinez,8.8,81.0,18489.0
MON,1998,Olympic Stadium,45757,Montreal Expos,NL East,162,0.401,41.0,0,914909,25.9,25.7,V.Guerrero,7.4,81.0,11295.1728395
MON,1999,Olympic Stadium,45757,Montreal Expos,NL East,162,0.42,35.0,0,773277,25.9,25.5,V.Guerrero,4.4,81.0,9546.62962963
MON,2000,Olympic Stadium,45757,Montreal Expos,NL East,162,0.414,28.0,0,926272,26.2,26.1,V.Guerrero,5.9,81.0,11435.4567901
MON,2001,Olympic Stadium,45757,Montreal Expos,NL East,162,0.42,20.0,0,642745,27.6,27.4,J.Vazquez,6.3,81.0,7935.12345679
MON,2002,Olympic Stadium,45757,Montreal Expos,NL East,162,0.512,19.0,0,812045,28.2,27.7,V.Guerrero,7.0,81.0,10025.2469136
MON,2003,Olympic Stadium,45757,Montreal Expos,NL East,162,0.512,18.0,0,1025639,27.7,26.7,L.Hernandez,6.4,81.0,12662.2098765
MON,2004,Olympic Stadium,45757,Montreal Expos,NL East,162,0.414,29.0,0,749550,27.5,26.5,L.Hernandez,5.8,80.0,9369.375
NYM,1990,Shea Stadium,55601,New York Mets,NL East,162,0.562,4.0,0,2732745,27.5,28.0,F.Viola,6.3,77.0,35490.1948052
NYM,1991,Shea Stadium,55601,New York Mets,NL East,161,0.478,20.5,0,2284484,29.1,28.0,D.Cone,4.3,78.0,29288.2564103
NYM,1992,Shea Stadium,55601,New York Mets,NL East,162,0.444,24.0,0,1779534,30.0,28.2,S.Fernandez,6.3,76.0,23414.9210526
NYM,1993,Shea Stadium,55601,New York Mets,NL East,162,0.364,38.0,0,1873183,29.4,29.2,D.Gooden,4.2,79.0,23711.1772152
NYM,1994,Shea Stadium,55777,New York Mets,NL East,113,0.487,18.5,0,1151471,27.8,28.6,B.Saberhagen,5.7,52.0,22143.6730769
NYM,1995,Shea Stadium,55777,New York Mets,NL East,144,0.479,21.0,0,1273183,27.4,27.2,J.Kent,3.2,71.0,17932.1549296
NYM,1996,Shea Stadium,55777,New York Mets,NL East,162,0.438,25.0,0,1588323,27.2,27.4,B.Gilkey,8.0,78.0,20363.1153846
NYM,1997,Shea Stadium,55777,New York Mets,NL East,162,0.543,13.0,0,1766174,27.3,29.4,E.Alfonzo,6.2,78.0,22643.2564103
NYM,1998,Shea Stadium,55777,New York Mets,NL East,162,0.543,18.0,0,2287948,28.9,31.7,J.Olerud,7.6,77.0,29713.6103896
NYM,1999,Shea Stadium,55777,New York Mets,NL East,163,0.595,6.5,1,2725668,30.1,32.7,R.Ventura,6.7,79.0,34502.1265823
NYM,2000,Shea Stadium,55777,New York Mets,NL East,162,0.58,1.0,1,2820530,30.4,31.0,E.Alfonzo,6.4,78.0,36160.6410256
NYM,2001,Shea Stadium,55777,New York Mets,NL East,162,0.506,6.0,0,2658330,30.5,31.1,M.Piazza,4.4,81.0,32818.8888889
NYM,2002,Shea Stadium,56749,New York Mets,NL East,161,0.466,26.5,0,2804838,30.6,30.3,E.Alfonzo,5.0,78.0,35959.4615385
NYM,2003,Shea Stadium,56749,New York Mets,NL East,161,0.41,34.5,0,2140599,29.3,31.6,S.Trachsel,4.5,77.0,27799.987013
NYM,2004,Shea Stadium,57405,New York Mets,NL East,162,0.438,25.0,0,2318951,29.8,32.5,A.Leiter,4.7,80.0,28986.8875
NYM,2005,Shea Stadium,57369,New York Mets,NL East,162,0.512,7.0,0,2829929,28.8,31.9,P.Martinez,6.5,80.0,35374.1125
NYM,2006,Shea Stadium,57333,New York Mets,NL East,162,0.599,0.0,1,3379535,30.2,32.2,C.Beltran,8.2,78.0,43327.3717949
NYM,2007,Shea Stadium,57333,New York Mets,NL East,162,0.543,1.0,0,3853955,30.8,31.3,D.Wright,8.3,81.0,47579.691358
NYM,2008,Shea Stadium,57333,New York Mets,NL East,162,0.549,3.0,0,4042045,30.1,29.0,J.Santana,7.2,79.0,51165.1265823
NYM,2009,Citi Field,41800,New York Mets,NL East,162,0.432,23.0,0,3168571,29.5,29.2,A.Pagan,4.0,81.0,39118.1604938
NYM,2010,Citi Field,41800,New York Mets,NL East,162,0.488,18.0,0,2559738,28.4,29.5,A.Pagan,5.3,79.0,32401.7468354
NYM,2011,Citi Field,41800,New York Mets,NL East,162,0.475,25.0,0,2352596,28.0,30.0,J.Reyes,4.7,78.0,30161.4871795
NYM,2012,Citi Field,41922,New York Mets,NL East,162,0.457,24.0,0,2242803,27.9,30.3,D.Wright,7.0,80.0,28035.0375
NYM,2013,Citi Field,41922,New York Mets,NL East,162,0.457,22.0,0,2135657,28.3,29.1,D.Wright,5.9,80.0,26695.7125
NYM,2014,Citi Field,41922,New York Mets,NL East,162,0.488,17.0,0,2148808,28.4,28.9,J.Lagares,5.5,80.0,26860.1
NYM,2015,Citi Field,41922,New York Mets,NL East,162,0.556,0.0,1,2569753,28.6,28.2,J.deGrom,5.5,81.0,31725.345679
NYM,2016,Citi Field,41922,New York Mets,NL East,162,0.537,8.0,1,2789602,29.5,28.4,N.Syndergaard,5.9,80.0,34870.025
NYY,1990,Yankee Stadium I,57545,New York Yankees,AL East,162,0.414,21.0,0,2006436,28.2,29.1,R.Kelly,5.4,80.0,25080.45
NYY,1991,Yankee Stadium I,57545,New York Yankees,AL East,162,0.438,20.0,0,1863733,27.8,29.5,S.Sax,4.1,78.0,23894.0128205
NYY,1992,Yankee Stadium I,57545,New York Yankees,AL East,162,0.469,20.0,0,1748737,28.3,29.5,M.Perez,5.9,80.0,21859.2125
NYY,1993,Yankee Stadium I,57545,New York Yankees,AL East,162,0.543,7.0,0,2416942,29.7,28.9,J.Key,6.3,80.0,30211.775
NYY,1994,Yankee Stadium I,57545,New York Yankees,AL East,113,0.619,0.0,0,1675556,30.5,29.8,W.Boggs,4.5,57.0,29395.7192982
NYY,1995,Yankee Stadium I,57545,New York Yankees,AL East,145,0.549,7.0,1,1705263,31.0,28.1,B.Williams,6.4,70.0,24360.9
NYY,1996,Yankee Stadium I,57545,New York Yankees,AL East,162,0.568,0.0,2,2250877,30.1,29.3,A.Pettitte,5.6,78.0,28857.3974359
NYY,1997,Yankee Stadium I,57545,New York Yankees,AL East,162,0.593,2.0,1,2580325,30.5,29.6,A.Pettitte,8.4,78.0,33081.0897436
NYY,1998,Yankee Stadium I,57545,New York Yankees,AL East,162,0.704,0.0,2,2955193,30.4,30.2,D.Jeter,7.5,80.0,36939.9125
NYY,1999,Yankee Stadium I,57545,New York Yankees,AL East,162,0.605,0.0,2,3292736,30.9,31.2,D.Jeter,8.0,81.0,40651.0617284
NYY,2000,Yankee Stadium I,57545,New York Yankees,AL East,161,0.54,0.0,2,3055435,31.3,32.0,J.Posada,5.5,80.0,38192.9375
NYY,2001,Yankee Stadium I,57545,New York Yankees,AL East,161,0.594,0.0,1,3264907,31.1,30.9,M.Mussina,7.1,80.0,40811.3375
NYY,2002,Yankee Stadium I,57545,New York Yankees,AL East,161,0.64,0.0,1,3465807,30.1,33.1,J.Giambi,7.1,80.0,43322.5875
NYY,2003,Yankee Stadium I,57478,New York Yankees,AL East,163,0.623,0.0,1,3465600,30.5,33.7,M.Mussina,6.6,81.0,42785.1851852
NYY,2004,Yankee Stadium I,57478,New York Yankees,AL East,162,0.623,0.0,1,3775292,32.3,32.9,A.Rodriguez,7.6,79.0,47788.5063291
NYY,2005,Yankee Stadium I,56936,New York Yankees,AL East,162,0.586,0.0,1,4090696,32.4,34.2,A.Rodriguez,9.4,81.0,50502.4197531
NYY,2006,Yankee Stadium I,56936,New York Yankees,AL East,162,0.599,0.0,1,4248067,30.9,32.5,C.Wang,6.0,81.0,52445.2716049
NYY,2007,Yankee Stadium I,56936,New York Yankees,AL East,162,0.58,2.0,1,4271083,30.7,31.4,A.Rodriguez,9.4,81.0,52729.4197531
NYY,2008,Yankee Stadium I,56936,New York Yankees,AL East,162,0.549,8.0,0,4298655,31.3,30.6,A.Rodriguez,6.8,81.0,53069.8148148
NYY,2009,Yankee Stadium II,50287,New York Yankees,AL East,162,0.636,0.0,2,3719358,30.5,29.3,D.Jeter,6.5,81.0,45918.0
NYY,2010,Yankee Stadium II,50287,New York Yankees,AL East,162,0.586,1.0,1,3765807,30.2,30.3,R.Cano,8.1,81.0,46491.4444444
